,Ariana Grande,Alan Walker,Ed Sheeran,ILLENIUM,Freddy Kalas,Post Malone,Billie Eilish,Taylor Swift,Rita Ora,benny blanco,Anne-Marie,Lukas Graham,Christina Perri,Jess Glynne,Wiz Khalifa,Adele,Lauv,Sam Smith,Shawn Mendes,Zedd,Maroon 5,Halsey,Hailee Steinfeld,Sigala,Selena Gomez,Marshmello,Bebe Rexha,Zac Efron,James Arthur,Bazzi,Andy Grammer,Ally Barron,Christina Grimmie,Asher Angel,Colbie Caillat,Eric Chou,Cast - Liv and Maddie,Camila Cabello,Alessia Cara,Calum Scott,Jonas Blue,Cimorelli,Ava Max,Zara Larsson,ZAYN,One Direction,Ellie Goulding,Mandy Moore,The Chainsmokers,Bruno Mars,Tiësto,The Vamps,Dua Lipa,DNCE,Meghan Trainor,Louis Tomlinson,Cody Simpson,Jay Chou,Katy Perry,Nick Jonas,Olivia O'Brien,Victorious Cast,Cheat Codes,Lizzo,Avicii,Blue,Niall Horan,Maggie Lindemann,Julia Michaels,SOOBIN,Clean Bandit,Troye Sivan,5 Seconds of Summer,Normani,Why Don't We,DJ Snake,Kygo,Sam Feldt,Justin Bieber,Kristen Bell,NF,Lewis Capaldi,Miley Cyrus,XXXTENTACION,Quality Control,Suzan & Freek,Lawson,Boyce Avenue,Dan + Shay,Hunter Hayes,Jack & Jack,Maddie & Tae,Y2K,Jae Jin,Ryland James,Abby Anderson,SafetySuit,Chris Snelling,Harry Styles,SAFARI,Jonas Brothers,Alessandra Amoroso,Dove Cameron,Lea Michele,Au/Ra,Ahrix,Charlie Puth,Lana Del Rey,GASHI,Chris Lane,John Legend,Demi Lovato,Luke Combs,The Wanted,Hannah Montana,Daya,Passenger,Jon Pardi,Lady A,Kenny Chesney,Old Dominion,Florida Georgia Line,Kane Brown,Thomas Rhett,Morgan Wallen,Lee Brice,Selena Gomez & The Scene,The Weeknd,Miranda Cosgrove,Flo Rida,Martin Garrix,Phillip Phillips,Keith Urban,Fernanda Brum,Kelly Clarkson,Bonnie McKee,Fifth Harmony,Avril Lavigne,Parachute,Rihanna,Carly Rae Jepsen,Phillipa Soo,P!nk,Cher Lloyd,Calvin Harris,Sia,Yiruma,mintwice inc.,Junior dos Santos Silva,Baby Mozart,Johann Pachelbel,Claude Debussy,Frédéric Chopin,Yann Tiersen,Jonas Kvarnström,Henry Dubois,Jasmine Thompson,Wolfgang Amadeus Mozart,Ludwig van Beethoven,Johann Sebastian Bach,Richard Clayderman,Ludovico Einaudi,Hermann Necke,The Icarus Account,David Archuleta,Chet Baker,Camille,Édith Piaf,Jon McLaughlin,Paul Hankinson Covers,The Piano Guys,Julia Sheer,Pink Martini,Redbone,Sleeping At Last,OneRepublic,Dennis Kuo,Vitamin String Quartet,Sky Sailing,Richard Wagner,Birdy,JJ Heller,Michael Henry & Justin Robinett,Tenth Avenue North,Unofficial Score,Michael Bublé,Mindy Gledhill,Will Adagio,Piano Covers Club Delight,One Hour Music,Alex G,Pyotr Ilyich Tchaikovsky,Antonio Vivaldi,Franz Liszt,John Williams,Sara Bareilles,Alan Gogoll,Ron Pope,Megan Nicole,BOYS LIKE GIRLS,Roberto Cacciapaglia,Rousseau,Erik Satie,Westminster Choir,Martin Stadtfeld,Lambert,Robin Meloy Goldsby,Balmorhea,Kyle Landry,George Davidson,Brian Crain,Czech Philharmonic String Quartet,Enzo De Rosa,Steven C,Relaxing Piano Music,The Twilight Orchestra,Regina Spektor,George Frideric Handel,Diane Hidy & Keith Snell,James Horner,Edward Cullen,NateWantsToBattle,Justin Timberlake,Céline Dion,Jason Chen,William Joseph,Piano Bar,David Solís,Piano Covers Club from I’m In Records,Soul Shaker Pie,Niila Alto,Michele Garruti,Chase Coy,Us The Duo,Kina Grannis,Twilight Piano for Films,Alexis Ffrench,fun.,MAGIC!,A Great Big World,Part Two,David Guetta,The City of Prague Philharmonic Orchestra,Two Steps from Hell,Patrik Pietschmann,Hans Zimmer,Rohne,Zendaya,Goose house,7!!,Fonzi M,Fritz Kreisler,Sergei Rachmaninoff,Johan Åhlén,Jeroen van Veen,Pianoramix,Johannes Brahms,Eleni Karaindrou,Dave Thomas,Robin Spielberg,Johann Strauss II,London Symphony Orchestra,Jacques Offenbach,Masayoshi Yamazaki,PINK777,Nick Krueger,板橋文夫,Masato Sasaki,Call Of Nature,Plain White T's,Emcee L (Da LAB),Sơn Tùng M-TP,Vũ.,ERIK,Olivia Rodrigo,MIN,"AMEE, Ricky Star, Lăng LD",Hiền Hồ,Da LAB,Chillies,Thịnh Suy,Phương Ly,Lemese,Bích Phương,Powfu,Hoài Lâm,AMEE,Hoàng Thùy Linh,RAP VIỆT,Surf Mesa,Lynk Lee,Stephanie Poetri,salem ilese,FINNEAS,W/N,tlinh,ROSÉ,Juky San,Thiều Bảo Trâm,Pink Sweat$,Hoàng Dũng,Pop Smoke,MEDUZA,Imagine Dragons,Greta Svabo Bech,Brooklyn Duo,Simple Plan,Gioachino Rossini,Edvard Grieg,Kassia,Franz Schubert,Tomaso Albinoni,Dmitri Shostakovich,Camille Saint-Saëns,Joe Hisaishi,Yumi Kimura,Chieko Baisho,Eminence Symphony Orchestra,Nuvo Orchestra,Maurice Ravel,Giacomo Puccini,Paul Dukas,Nikolai Rimsky-Korsakov,daigoro789,Cat Trumpet,Ólafur Arnalds,James Vincent McMorrow,Novo Amor,Thomas Newman,Nicola Piovani,Manga Star,Max Richter,The Cinematic Orchestra,Ennio Morricone,The Lumineers,Nicolas Zimmermann,Jean Sibelius,Michael Kiwanuka,Janos Sebestyen,Niccolò Paganini,Benjamin Frith,Léo Delibes,Carl Maria von Weber,Philip Glass,Bruno Major,Fabrizio Paterlini,Auli'i Cravalho,Idina Menzel,Lauren Spencer Smith,Sadie Jean,Johnny Wright,The Meridian Studio Ensemble,Jóhann Jóhannsson,Fountains Of Wayne,Anonymous,Hu-Wei Huang,Elena Kats-Chernin,Christian Petzold,Alberto Ginastera,Felix Mendelssohn,Ryuichi Sakamoto,Tekla Bądarzewska-Baranowska,Muzio Clementi,Carl Czerny,Francis Poulenc,Robert Schumann,Traditional,Bad Bunny,Duki,Bizarrap,NATTI NATASHA,Manuel Turizo,Polimá Westcoast,NEIKED,Valentina Lisitsa,Nicolaus Esterhazy Sinfonia,Ben&Ben,Tom Odell,Owl City,Tabea Zimmermann,Jean Thomas (feat. Brian Kent Thomas),Streaming Music Studios,URE Relaxing,Hikaru Shirosu,Frédéric Schubert,Carl Philipp Emanuel Bach,Lazar Berman,Aram Khachaturian,tanny ng,Borrtex,Giya Kancheli,James Heather,Evgeny Grinko,Jef Martens,A Winged Victory for the Sullen,Gavin Luke,Olivia Belli,Maxence Cyrin,Brique a Braq,Illuminine,Gabríel Ólafs,Edvard Kravchuk,Joep Beving,Erland Cooper,Jacob David,Woodsman,Craig Wedren,Michael Forster,Poppy Ackroyd,Anson Seabra,Alec Benjamin,AURORA,Lizzy McAlpine,Mena Massoud,Lea Salonga,Alexander Scriabin,Sergei Prokofiev,Bedřich Smetana,Vladimir Horowitz,Blagoje Bersa,Austin Farwell,Modest Mussorgsky,Yehezkel Raz,Mercuzio Pianist,Jodi Benson,Evan Rachel Wood,Westlife,Backstreet Boys,Shane Filan,Laufey,James Bay,Jessie J,Little Mix,Dean Lewis,Becky G,Gareth Gates,Secondhand Serenade,Shakira,Lady Gaga,Beyoncé,Pitbull,Jennifer Lopez,The Script,Naomi Scott,KAROL G,Eminem,R. City,Gym Class Heroes,Daniel Powter,Robby Benson,NewJeans,Sabrina Carpenter,Michael Jackson,Ziv Zaifman,Labrinth,The Burbank Ensemble,Bag Raiders,gnash,Coldplay,Khalid,Cartoon,JustaTee,Andiez,Orange,Hà Anh Tuấn,T.R.I,JSOL,Hứa Kim Tuyền,buitruonglinh,Lou Hoàng,Vũ Cát Tường,Kai Đinh,CoolKid,Phan Mạnh Quỳnh,WEAN,Karik,Vũ Phụng Tiên,Madihu,Kha,Minh Huy,Ronboogz,Low G,Rhymastic,Đen,Tiên Tiên,Tóc Tiên,NÂN,Olew,RPT MCK,HIEUTHUHAI,Vũ Duy Khánh,GREY D,Kuun Đức Nam,BigDaddy,UMIE,MONSTAR,RPT Orijinn,Hà Lê,Nam Thế Giới,Bảo Anh,Khải Đăng,Demons Running,MONO,Lyly,SUNI Hạ Linh,RHYDER,Andree Right Hand,Wren Evans,Văn Mai Hương,Binz,Changg,Obito,Sean,Ngọc Dolil,PC,Noo Phước Thịnh,Phương Mỹ Chi,Charmy Pham,Superbrothers,The Cassette,Only C,2T,Ngọt,Phạm Nguyên Ngọc,Lê Hiếu,Đức Phúc,14 Casper,Tùng TeA,Shartnuss,Quân A.P,B Ray,Huỳnh Tú,Myra Trần,Lãng,Masew,Rapital,Arcade Player,TiHA Studio,HOYO-MiX,The Tokens,Ln,Dương Hoàng Yến
2019-07-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-12,4.9,138.57999999999993,97.25999999999999,1.44,2.38,6.54,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-19,31.739999999999995,218.17999999999984,155.72999999999996,1.44,2.38,6.54,30.72,189.50000000000003,28.53,20.299999999999997,3.16,2.13,4.75,1.61,30.629999999999995,31.76,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-26,133.77000000000007,314.42999999999967,155.72999999999996,1.44,2.38,6.54,34.06,843.2200000000018,120.46000000000004,98.63000000000005,70.92999999999999,2.13,96.08000000000001,1.61,134.03999999999996,34.720000000000006,0.0,0.56,3.73,25.009999999999998,23.580000000000005,17.009999999999998,5.920000000000001,0.32,0.06,16.64,2.82,57.91999999999999,2.9,6.0,0.59,0.28,3.5,0.25,0.02,3.33,0.13,3.9499999999999997,3.79,0.7,0.02,0.15,0.27,3.27,8.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
